diffusion (332,219) 1 => (332,220) 0
diffusion (209,81) 1 => (209,82) 0
diffusion (764,146) 1 => (765,146) 0
diffusion (946,118) 1 => (947,118) 0
diffusion (462,154) 1 => (463,154) 0
diffusion (768,13) 1 => (767,13) 0
diffusion (458,178) 1 => (458,179) 0
diffusion (63,25) 1 => (64,25) 0
diffusion (837,71) 1 => (837,72) 0
diffusion (765,146) 1 => (764,146) 0
diffusion (365,154) 1 => (364,154) 0
diffusion (905,188) 1 => (905,189) 0
diffusion (49,11) 1 => (50,11) 0
diffusion (34,249) 1 => (34,250) 0
diffusion (402,210) 1 => (402,211) 0
diffusion (80,192) 1 => (79,192) 0
diffusion (189,156) 1 => (190,156) 0
diffusion (725,150) 1 => (726,150) 0
diffusion (275,126) 1 => (274,126) 0
diffusion (689,246) 1 => (688,246) 0
diffusion (594,77) 1 => (594,78) 0
diffusion (413,20) 1 => (412,20) 0
diffusion (613,89) 1 => (614,89) 0
diffusion (787,142) 1 => (787,143) 0
diffusion (72,191) 1 => (71,191) 0
diffusion (879,108) 1 => (879,109) 0
diffusion (364,154) 1 => (363,154) 0
deposition: (841,121) 0
diffusion (764,146) 1 => (764,147) 0
diffusion (458,179) 1 => (459,179) 0
diffusion (209,82) 1 => (209,81) 0
diffusion (614,89) 1 => (615,89) 0
diffusion (767,13) 1 => (768,13) 0
diffusion (179,123) 1 => (180,123) 0
diffusion (787,143) 1 => (787,144) 0
diffusion (661,76) 1 => (660,76) 0
diffusion (655,228) 1 => (655,227) 0
diffusion (831,16) 1 => (832,16) 0
diffusion (303,60) 1 => (304,60) 0
diffusion (946,48) 1 => (945,48) 0
diffusion (299,13) 1 => (300,13) 0
diffusion (786,156) 1 => (787,156) 0
diffusion (59,167) 1 => (60,167) 0
diffusion (415,128) 1 => (415,127) 0
diffusion (473,235) 1 => (473,234) 0
diffusion (968,24) 1 => (968,23) 0
diffusion (219,76) 1 => (219,75) 0
diffusion (594,78) 1 => (595,78) 0
diffusion (18,49) 1 => (17,49) 0
diffusion (737,18) 1 => (737,19) 0
diffusion (730,29) 1 => (731,29) 0
diffusion (457,11) 1 => (457,12) 0
diffusion (431,73) 1 => (431,72) 0
diffusion (431,72) 1 => (431,73) 0
diffusion (671,50) 1 => (670,50) 0
diffusion (1002,193) 1 => (1003,193) 0
diffusion (949,76) 1 => (948,76) 0
diffusion (838,1) 1 => (837,1) 0
diffusion (929,232) 1 => (928,232) 0
diffusion (219,75) 1 => (219,74) 0
diffusion (905,189) 1 => (905,188) 0
diffusion (412,20) 1 => (412,21) 0
diffusion (17,49) 1 => (18,49) 0
diffusion (72,157) 1 => (72,156) 0
diffusion (278,195) 1 => (279,195) 0
diffusion (190,156) 1 => (189,156) 0
diffusion (731,29) 1 => (731,30) 0
diffusion (820,138) 1 => (820,137) 0
diffusion (686,23) 1 => (685,23) 0
diffusion (595,78) 1 => (595,77) 0
diffusion (823,131) 1 => (823,132) 0
diffusion (821,23) 1 => (820,23) 0
diffusion (172,51) 1 => (171,51) 0
diffusion (251,247) 1 => (250,247) 0
diffusion (495,244) 1 => (494,244) 0
diffusion (670,50) 1 => (670,51) 0
diffusion (726,150) 1 => (726,149) 0
diffusion (504,93) 1 => (505,93) 0
diffusion (942,108) 1 => (943,108) 0
diffusion (688,246) 1 => (687,246) 0
diffusion (277,79) 1 => (277,80) 0
diffusion (685,23) 1 => (685,24) 0
diffusion (9,81) 1 => (9,80) 0
diffusion (480,115) 1 => (480,116) 0
diffusion (125,95) 1 => (125,94) 0
diffusion (1011,68) 1 => (1011,67) 0
diffusion (1020,216) 1 => (1019,216) 0
diffusion (279,195) 1 => (280,195) 0
diffusion (463,154) 1 => (463,155) 0
diffusion (705,38) 1 => (704,38) 0
diffusion (687,246) 1 => (688,246) 0
diffusion (578,170) 1 => (578,169) 0
diffusion (336,206) 1 => (336,205) 0
diffusion (844,226) 1 => (844,225) 0
diffusion (457,12) 1 => (457,13) 0
diffusion (534,146) 1 => (534,145) 0
diffusion (968,23) 1 => (969,23) 0
diffusion (460,240) 1 => (460,241) 0
diffusion (500,172) 1 => (500,173) 0
diffusion (277,80) 1 => (276,80) 0
diffusion (209,81) 1 => (210,81) 0
diffusion (837,72) 1 => (836,72) 0
diffusion (928,232) 1 => (927,232) 0
diffusion (71,191) 1 => (71,190) 0
diffusion (613,45) 1 => (612,45) 0
diffusion (660,76) 1 => (661,76) 0
diffusion (72,156) 1 => (72,155) 0
diffusion (34,250) 1 => (34,249) 0
diffusion (460,241) 1 => (460,242) 0
diffusion (210,81) 1 => (209,81) 0
diffusion (415,127) 1 => (415,128) 0
diffusion (726,149) 1 => (725,149) 0
diffusion (412,192) 1 => (412,191) 0
diffusion (836,72) 1 => (836,71) 0
diffusion (72,155) 1 => (72,156) 0
diffusion (219,74) 1 => (219,75) 0
diffusion (304,60) 1 => (303,60) 0
diffusion (198,78) 1 => (197,78) 0
diffusion (823,132) 1 => (822,132) 0
diffusion (415,128) 1 => (414,128) 0
diffusion (219,75) 1 => (219,76) 0
diffusion (589,190) 1 => (590,190) 0
diffusion (412,21) 1 => (413,21) 0
diffusion (822,132) 1 => (822,131) 0
diffusion (412,191) 1 => (412,190) 0
diffusion (768,13) 1 => (769,13) 0
diffusion (905,188) 1 => (905,187) 0
diffusion (248,68) 1 => (248,69) 0
diffusion (524,50) 1 => (524,49) 0
diffusion (209,181) 1 => (210,181) 0
diffusion (578,169) 1 => (577,169) 0
diffusion (20,154) 1 => (19,154) 0
diffusion (534,145) 1 => (534,146) 0
diffusion (832,16) 1 => (832,15) 0
diffusion (945,48) 1 => (946,48) 0
diffusion (737,19) 1 => (738,19) 0
diffusion (71,190) 1 => (72,190) 0
diffusion (688,246) 1 => (688,247) 0
diffusion (1019,216) 1 => (1019,215) 0
diffusion (276,80) 1 => (275,80) 0
diffusion (219,76) 1 => (218,76) 0
diffusion (505,93) 1 => (506,93) 0
diffusion (822,131) 1 => (822,130) 0
diffusion (171,166) 1 => (171,165) 0
diffusion (688,247) 1 => (689,247) 0
diffusion (47,254) 1 => (46,254) 0
diffusion (841,121) 1 => (841,120) 0
diffusion (667,73) 1 => (666,73) 0
diffusion (463,82) 1 => (463,81) 0
diffusion (72,156) 1 => (73,156) 0
deposition: (697,230) 0
diffusion (60,167) 1 => (60,166) 0
diffusion (904,186) 1 => (904,187) 0
diffusion (814,15) 1 => (813,15) 0
diffusion (18,49) 1 => (18,48) 0
diffusion (47,202) 1 => (48,202) 0
diffusion (473,234) 1 => (473,235) 0
diffusion (685,24) 1 => (685,23) 0
diffusion (480,116) 1 => (479,116) 0
diffusion (835,191) 1 => (834,191) 0
diffusion (837,1) 1 => (838,1) 0
diffusion (413,21) 1 => (414,21) 0
diffusion (473,235) 1 => (474,235) 0
diffusion (459,179) 1 => (458,179) 0
diffusion (210,181) 1 => (210,182) 0
diffusion (457,13) 1 => (456,13) 0
diffusion (810,216) 1 => (810,217) 0
diffusion (64,25) 1 => (64,24) 0
diffusion (943,108) 1 => (942,108) 0
diffusion (947,118) 1 => (946,118) 0
diffusion (795,216) 1 => (796,216) 0
diffusion (796,216) 1 => (796,215) 0
diffusion (75,212) 1 => (74,212) 0
diffusion (832,15) 1 => (831,15) 0
diffusion (670,51) 1 => (670,52) 0
diffusion (946,48) 1 => (945,48) 0
diffusion (72,190) 1 => (73,190) 0
diffusion (1019,215) 1 => (1019,216) 0
deposition: (444,144) 0
diffusion (834,191) 1 => (834,190) 0
diffusion (494,244) 1 => (493,244) 0
diffusion (50,11) 1 => (51,11) 0
diffusion (685,23) 1 => (684,23) 0
diffusion (831,15) 1 => (830,15) 0
diffusion (838,1) 1 => (839,1) 0
diffusion (64,24) 1 => (63,24) 0
diffusion (632,178) 1 => (632,179) 0
diffusion (704,38) 1 => (703,38) 0
diffusion (58,46) 1 => (57,46) 0
diffusion (402,211) 1 => (402,210) 0
diffusion (332,220) 1 => (332,219) 0
diffusion (46,254) 1 => (47,254) 0
diffusion (614,6) 1 => (613,6) 0
diffusion (212,200) 1 => (212,201) 0
diffusion (63,24) 1 => (62,24) 0
diffusion (844,225) 1 => (843,225) 0
diffusion (820,23) 1 => (820,24) 0
diffusion (524,49) 1 => (524,50) 0
deposition: (730,85) 0
diffusion (493,244) 1 => (493,243) 0
diffusion (250,247) 1 => (249,247) 0
diffusion (697,230) 1 => (696,230) 0
diffusion (1003,193) 1 => (1004,193) 0
diffusion (27,86) 1 => (26,86) 0
diffusion (463,81) 1 => (462,81) 0
diffusion (332,219) 1 => (332,220) 0
diffusion (18,48) 1 => (18,49) 0
diffusion (830,15) 1 => (831,15) 0
diffusion (831,15) 1 => (831,14) 0
deposition: (871,146) 0
diffusion (703,38) 1 => (704,38) 0
diffusion (942,108) 1 => (941,108) 0
diffusion (60,166) 1 => (60,167) 0
diffusion (197,78) 1 => (198,78) 0
diffusion (879,109) 1 => (878,109) 0
diffusion (670,52) 1 => (670,53) 0
diffusion (787,144) 1 => (787,145) 0
diffusion (1004,193) 1 => (1003,193) 0
diffusion (336,205) 1 => (337,205) 0
diffusion (941,108) 1 => (941,107) 0
diffusion (26,31) 1 => (26,30) 0
diffusion (883,149) 1 => (884,149) 0
diffusion (73,156) 1 => (73,157) 0
diffusion (414,21) 1 => (415,21) 0
diffusion (300,13) 1 => (299,13) 0
diffusion (506,93) 1 => (507,93) 0
diffusion (534,146) 1 => (534,147) 0
diffusion (927,232) 1 => (926,232) 0
diffusion (48,202) 1 => (48,203) 0
diffusion (534,147) 1 => (535,147) 0
diffusion (528,201) 1 => (528,202) 0
diffusion (919,228) 1 => (920,228) 0
diffusion (73,190) 1 => (72,190) 0
diffusion (14,30) 1 => (14,29) 0
diffusion (412,190) 1 => (412,191) 0
diffusion (1011,67) 1 => (1010,67) 0
diffusion (920,228) 1 => (920,227) 0
diffusion (415,21) 1 => (414,21) 0
diffusion (363,154) 1 => (362,154) 0
diffusion (612,45) 1 => (611,45) 0
diffusion (738,19) 1 => (738,20) 0
diffusion (632,179) 1 => (632,180) 0
diffusion (456,13) 1 => (456,12) 0
diffusion (590,190) 1 => (590,191) 0
diffusion (839,1) 1 => (838,1) 0
diffusion (14,29) 1 => (14,28) 0
diffusion (337,205) 1 => (336,205) 0
diffusion (198,78) 1 => (198,77) 0
diffusion (590,191) 1 => (589,191) 0
diffusion (73,157) 1 => (74,157) 0
diffusion (26,86) 1 => (25,86) 0
diffusion (218,76) 1 => (219,76) 0
diffusion (920,227) 1 => (920,228) 0
diffusion (79,192) 1 => (78,192) 0
diffusion (249,247) 1 => (249,248) 0
diffusion (871,146) 1 => (872,146) 0
diffusion (74,157) 1 => (73,157) 0
diffusion (500,173) 1 => (501,173) 0
diffusion (941,107) 1 => (940,107) 0
diffusion (940,99) 1 => (940,100) 0
diffusion (528,202) 1 => (527,202) 0
diffusion (822,130) 1 => (822,129) 0
diffusion (394,167) 1 => (394,166) 0
diffusion (523,21) 1 => (523,22) 0
diffusion (280,195) 1 => (280,196) 0
diffusion (661,76) 1 => (661,77) 0
diffusion (250,146) 1 => (251,146) 0
diffusion (57,46) 1 => (57,47) 0
diffusion (51,11) 1 => (51,12) 0
diffusion (523,22) 1 => (523,21) 0
diffusion (878,109) 1 => (879,109) 0
diffusion (171,165) 1 => (171,164) 0
diffusion (940,107) 1 => (940,106) 0
diffusion (47,254) 1 => (47,255) 0
diffusion (836,71) 1 => (837,71) 0
diffusion (696,230) 1 => (697,230) 0
diffusion (171,51) 1 => (171,50) 0
diffusion (460,242) 1 => (460,243) 0
diffusion (681,29) 1 => (681,28) 0
diffusion (280,196) 1 => (279,196) 0
diffusion (689,247) 1 => (689,246) 0
diffusion (414,21) 1 => (413,21) 0
diffusion (822,129) 1 => (821,129) 0
diffusion (72,190) 1 => (73,190) 0
diffusion (501,173) 1 => (502,173) 0
diffusion (414,128) 1 => (414,127) 0
diffusion (251,146) 1 => (252,146) 0
diffusion (845,232) 1 => (845,233) 0
diffusion (394,166) 1 => (393,166) 0
diffusion (604,101) 1 => (604,102) 0
diffusion (458,179) 1 => (458,180) 0
diffusion (613,6) 1 => (612,6) 0
diffusion (189,156) 1 => (189,155) 0
diffusion (945,48) 1 => (945,49) 0
diffusion (820,24) 1 => (820,25) 0
diffusion (51,12) 1 => (52,12) 0
diffusion (731,30) 1 => (730,30) 0
diffusion (523,21) 1 => (523,22) 0
diffusion (577,169) 1 => (577,168) 0
diffusion (704,38) 1 => (705,38) 0
diffusion (52,12) 1 => (52,13) 0
diffusion (879,109) 1 => (879,110) 0
diffusion (474,235) 1 => (474,236) 0
diffusion (524,50) 1 => (523,50) 0
diffusion (632,180) 1 => (632,179) 0
diffusion (553,21) 1 => (554,21) 0
diffusion (48,203) 1 => (47,203) 0
diffusion (872,146) 1 => (871,146) 0
diffusion (523,50) 1 => (523,49) 0
diffusion (820,25) 1 => (821,25) 0
diffusion (502,173) 1 => (502,172) 0
diffusion (945,49) 1 => (946,49) 0
diffusion (612,6) 1 => (613,6) 0
diffusion (632,179) 1 => (632,180) 0
diffusion (303,60) 1 => (303,59) 0
diffusion (527,202) 1 => (528,202) 0
diffusion (189,155) 1 => (189,154) 0
diffusion (485,154) 1 => (485,153) 0
diffusion (431,73) 1 => (430,73) 0
diffusion (879,110) 1 => (880,110) 0
diffusion (821,25) 1 => (821,24) 0
diffusion (336,205) 1 => (335,205) 0
diffusion (796,215) 1 => (795,215) 0
diffusion (279,196) 1 => (279,195) 0
diffusion (412,191) 1 => (413,191) 0
diffusion (413,191) 1 => (413,192) 0
diffusion (57,47) 1 => (57,46) 0
diffusion (458,180) 1 => (459,180) 0
deposition: (287,137) 0
diffusion (287,137) 1 => (288,137) 0
diffusion (604,102) 1 => (603,102) 0
diffusion (456,12) 1 => (455,12) 0
diffusion (523,22) 1 => (524,22) 0
diffusion (554,21) 1 => (554,20) 0
diffusion (274,126) 1 => (275,126) 0
diffusion (459,180) 1 => (459,179) 0
diffusion (413,21) 1 => (414,21) 0
diffusion (25,86) 1 => (25,85) 0
diffusion (764,147) 1 => (764,148) 0
diffusion (880,110) 1 => (880,111) 0
diffusion (9,80) 1 => (9,81) 0
diffusion (554,20) 1 => (554,19) 0
diffusion (463,155) 1 => (464,155) 0
diffusion (821,129) 1 => (821,130) 0
diffusion (697,230) 1 => (697,229) 0
diffusion (335,205) 1 => (335,204) 0
diffusion (632,180) 1 => (632,179) 0
diffusion (219,76) 1 => (219,77) 0
diffusion (464,155) 1 => (463,155) 0
diffusion (843,225) 1 => (842,225) 0
diffusion (705,38) 1 => (705,39) 0
diffusion (288,137) 1 => (287,137) 0
diffusion (219,77) 1 => (220,77) 0
diffusion (831,14) 1 => (831,15) 0
diffusion (209,81) 1 => (209,80) 0
diffusion (884,149) 1 => (885,149) 0
diffusion (9,81) 1 => (9,82) 0
diffusion (820,137) 1 => (820,136) 0
diffusion (684,23) 1 => (685,23) 0
diffusion (299,13) 1 => (299,14) 0
diffusion (787,156) 1 => (787,155) 0
deposition: (200,189) 0
diffusion (209,80) 1 => (210,80) 0
diffusion (47,203) 1 => (48,203) 0
diffusion (74,212) 1 => (73,212) 0
diffusion (535,147) 1 => (535,146) 0
diffusion (810,217) 1 => (810,216) 0
diffusion (275,126) 1 => (274,126) 0
diffusion (287,137) 1 => (287,136) 0
diffusion (485,153) 1 => (485,154) 0
diffusion (1003,193) 1 => (1003,194) 0
diffusion (1019,216) 1 => (1019,215) 0
diffusion (372,245) 1 => (371,245) 0
diffusion (274,126) 1 => (274,127) 0
diffusion (19,154) 1 => (19,155) 0
diffusion (210,182) 1 => (209,182) 0
diffusion (502,172) 1 => (502,171) 0
deposition: (496,190) 0
diffusion (18,49) 1 => (18,50) 0
diffusion (180,123) 1 => (180,124) 0
diffusion (332,220) 1 => (333,220) 0
diffusion (62,24) 1 => (62,25) 0
diffusion (333,220) 1 => (334,220) 0
diffusion (524,22) 1 => (524,21) 0
diffusion (1010,67) 1 => (1010,66) 0
diffusion (589,191) 1 => (588,191) 0
diffusion (845,233) 1 => (845,234) 0
diffusion (764,148) 1 => (763,148) 0
diffusion (946,118) 1 => (946,119) 0
diffusion (603,102) 1 => (604,102) 0
deposition: (638,60) 0
diffusion (455,12) 1 => (455,13) 0
diffusion (25,85) 1 => (25,84) 0
diffusion (697,229) 1 => (697,228) 0
diffusion (73,212) 1 => (73,213) 0
diffusion (303,59) 1 => (303,58) 0
diffusion (969,23) 1 => (970,23) 0
diffusion (661,77) 1 => (662,77) 0
diffusion (946,49) 1 => (947,49) 0
diffusion (34,249) 1 => (34,250) 0
diffusion (831,15) 1 => (831,16) 0
diffusion (462,81) 1 => (462,80) 0
diffusion (78,192) 1 => (78,193) 0
diffusion (920,228) 1 => (920,229) 0
diffusion (463,155) 1 => (463,154) 0
diffusion (362,154) 1 => (362,153) 0
diffusion (177,202) 1 => (178,202) 0
diffusion (730,30) 1 => (729,30) 0
diffusion (287,136) 1 => (287,135) 0
diffusion (948,76) 1 => (948,77) 0
diffusion (810,216) 1 => (811,216) 0
diffusion (948,77) 1 => (947,77) 0
diffusion (19,155) 1 => (18,155) 0
diffusion (507,93) 1 => (507,92) 0
diffusion (460,243) 1 => (459,243) 0
diffusion (430,73) 1 => (430,74) 0
diffusion (479,116) 1 => (480,116) 0
diffusion (1019,215) 1 => (1019,216) 0
diffusion (413,192) 1 => (414,192) 0
diffusion (738,20) 1 => (738,19) 0
diffusion (685,23) 1 => (685,24) 0
diffusion (34,250) 1 => (35,250) 0
diffusion (198,77) 1 => (199,77) 0
diffusion (78,193) 1 => (79,193) 0
diffusion (834,190) 1 => (834,189) 0
diffusion (821,24) 1 => (821,25) 0
diffusion (287,135) 1 => (287,136) 0
diffusion (212,201) 1 => (212,202) 0
diffusion (248,69) 1 => (248,68) 0
diffusion (463,154) 1 => (464,154) 0
diffusion (35,250) 1 => (35,251) 0
diffusion (125,94) 1 => (124,94) 0
diffusion (787,145) 1 => (787,146) 0
diffusion (210,80) 1 => (210,79) 0
diffusion (528,202) 1 => (527,202) 0
diffusion (820,136) 1 => (821,136) 0
diffusion (613,6) 1 => (613,5) 0
diffusion (60,167) 1 => (60,166) 0
diffusion (666,73) 1 => (667,73) 0
diffusion (615,89) 1 => (614,89) 0
diffusion (210,79) 1 => (211,79) 0
diffusion (535,146) 1 => (534,146) 0
diffusion (335,204) 1 => (334,204) 0
diffusion (811,216) 1 => (811,215) 0
diffusion (524,21) 1 => (523,21) 0
diffusion (795,215) 1 => (795,214) 0
diffusion (493,243) 1 => (492,243) 0
diffusion (48,203) 1 => (47,203) 0
diffusion (459,179) 1 => (458,179) 0
deposition: (924,80) 0
diffusion (705,39) 1 => (705,40) 0
diffusion (200,189) 1 => (199,189) 0
diffusion (124,94) 1 => (125,94) 0
diffusion (189,154) 1 => (189,155) 0
diffusion (811,215) 1 => (810,215) 0
diffusion (588,191) 1 => (588,190) 0
diffusion (171,164) 1 => (171,163) 0
diffusion (52,13) 1 => (52,14) 0
diffusion (947,77) 1 => (947,78) 0
diffusion (821,25) 1 => (820,25) 0
diffusion (496,190) 1 => (497,190) 0
diffusion (18,155) 1 => (19,155) 0
diffusion (47,255) 1 => (47,254) 0
diffusion (25,84) 1 => (25,83) 0
diffusion (430,74) 1 => (431,74) 0
diffusion (73,157) 1 => (72,157) 0
diffusion (725,149) 1 => (724,149) 0
diffusion (838,1) 1 => (838,2) 0
diffusion (414,127) 1 => (415,127) 0
diffusion (60,166) 1 => (60,165) 0
diffusion (613,5) 1 => (614,5) 0
diffusion (474,236) 1 => (474,237) 0
diffusion (1003,194) 1 => (1004,194) 0
diffusion (507,92) 1 => (508,92) 0
diffusion (595,77) 1 => (595,76) 0
diffusion (249,248) 1 => (249,249) 0
diffusion (414,21) 1 => (414,22) 0
diffusion (62,25) 1 => (62,26) 0
diffusion (25,83) 1 => (24,83) 0
diffusion (730,85) 1 => (729,85) 0
diffusion (838,2) 1 => (838,3) 0
diffusion (632,179) 1 => (632,178) 0
diffusion (199,189) 1 => (198,189) 0
diffusion (697,228) 1 => (698,228) 0
diffusion (838,3) 1 => (838,4) 0
diffusion (924,80) 1 => (924,81) 0
diffusion (729,85) 1 => (730,85) 0
diffusion (459,243) 1 => (460,243) 0
diffusion (142,73) 1 => (142,74) 0
diffusion (670,53) 1 => (670,54) 0
diffusion (821,136) 1 => (820,136) 0
diffusion (402,210) 1 => (402,209) 0
diffusion (926,232) 1 => (925,232) 0
diffusion (18,50) 1 => (18,49) 0
diffusion (171,50) 1 => (171,49) 0
diffusion (614,89) 1 => (614,90) 0
diffusion (464,154) 1 => (463,154) 0
diffusion (275,80) 1 => (274,80) 0
diffusion (940,106) 1 => (940,105) 0
diffusion (821,130) 1 => (821,131) 0
diffusion (180,124) 1 => (179,124) 0
diffusion (810,215) 1 => (810,216) 0
diffusion (614,5) 1 => (615,5) 0
diffusion (209,182) 1 => (209,183) 0
diffusion (287,136) 1 => (287,137) 0
diffusion (458,179) 1 => (458,178) 0
diffusion (940,105) 1 => (940,104) 0
diffusion (831,16) 1 => (831,15) 0
diffusion (19,155) 1 => (19,154) 0
diffusion (199,77) 1 => (198,77) 0
diffusion (9,82) 1 => (9,81) 0
diffusion (787,146) 1 => (786,146) 0
diffusion (820,136) 1 => (820,137) 0
diffusion (474,237) 1 => (475,237) 0
diffusion (415,127) 1 => (416,127) 0
diffusion (810,216) 1 => (810,215) 0
diffusion (402,209) 1 => (402,208) 0
diffusion (62,26) 1 => (62,27) 0
diffusion (460,243) 1 => (460,242) 0
diffusion (588,190) 1 => (588,191) 0
diffusion (480,116) 1 => (480,115) 0
diffusion (698,228) 1 => (697,228) 0
diffusion (212,202) 1 => (212,201) 0
diffusion (769,13) 1 => (770,13) 0
diffusion (492,243) 1 => (492,244) 0
diffusion (1019,216) 1 => (1018,216) 0
diffusion (492,244) 1 => (492,245) 0
diffusion (786,146) 1 => (786,145) 0
diffusion (462,80) 1 => (461,80) 0
diffusion (458,178) 1 => (458,177) 0
diffusion (362,153) 1 => (362,154) 0
diffusion (249,249) 1 => (249,248) 0
diffusion (841,120) 1 => (841,119) 0
diffusion (492,245) 1 => (492,244) 0
diffusion (303,58) 1 => (303,57) 0
diffusion (220,77) 1 => (219,77) 0
diffusion (527,202) 1 => (527,201) 0
diffusion (924,81) 1 => (924,82) 0
diffusion (611,45) 1 => (611,44) 0
diffusion (841,119) 1 => (840,119) 0
diffusion (460,242) 1 => (459,242) 0
diffusion (947,49) 1 => (947,50) 0
diffusion (845,234) 1 => (846,234) 0
diffusion (1004,194) 1 => (1004,195) 0
diffusion (431,74) 1 => (431,73) 0
diffusion (461,80) 1 => (461,81) 0
diffusion (1018,216) 1 => (1019,216) 0
diffusion (362,154) 1 => (363,154) 0
diffusion (940,100) 1 => (940,101) 0
diffusion (393,166) 1 => (394,166) 0
diffusion (534,146) 1 => (535,146) 0
diffusion (18,49) 1 => (18,50) 0
deposition: (273,0) 0
diffusion (274,80) 1 => (274,81) 0
diffusion (632,178) 1 => (631,178) 0
diffusion (820,25) 1 => (819,25) 0
diffusion (502,171) 1 => (502,170) 0
diffusion (279,195) 1 => (280,195) 0
diffusion (786,145) 1 => (787,145) 0
diffusion (334,220) 1 => (334,219) 0
diffusion (1004,195) 1 => (1004,194) 0
diffusion (478,190) 1 => (479,190) 0
diffusion (485,154) 1 => (484,154) 0
diffusion (705,40) 1 => (704,40) 0
diffusion (142,74) 1 => (143,74) 0
diffusion (458,177) 1 => (459,177) 0
diffusion (689,246) 1 => (689,245) 0
diffusion (192,166) 1 => (192,167) 0
diffusion (697,228) 1 => (698,228) 0
deposition: (672,233) 0
diffusion (611,44) 1 => (611,43) 0
diffusion (334,204) 1 => (335,204) 0
diffusion (363,154) 1 => (363,155) 0
diffusion (615,5) 1 => (616,5) 0
diffusion (834,189) 1 => (835,189) 0
diffusion (689,245) 1 => (689,246) 0
diffusion (1019,216) 1 => (1018,216) 0
diffusion (577,168) 1 => (577,169) 0
diffusion (681,28) 1 => (681,27) 0
diffusion (212,201) 1 => (212,202) 0
diffusion (414,22) 1 => (415,22) 0
diffusion (813,15) 1 => (814,15) 0
diffusion (480,115) 1 => (481,115) 0
diffusion (770,13) 1 => (770,14) 0
diffusion (273,0) 1 => (273,1) 0
diffusion (1004,194) 1 => (1004,193) 0
diffusion (79,193) 1 => (78,193) 0
diffusion (880,111) 1 => (879,111) 0
diffusion (219,77) 1 => (219,78) 0
diffusion (252,146) 1 => (253,146) 0
diffusion (24,83) 1 => (24,84) 0
diffusion (922,245) 1 => (922,246) 0
diffusion (502,170) 1 => (502,169) 0
diffusion (698,228) 1 => (698,227) 0
diffusion (209,183) 1 => (209,184) 0
diffusion (508,92) 1 => (508,91) 0
diffusion (820,137) 1 => (821,137) 0
diffusion (577,169) 1 => (577,168) 0
diffusion (248,68) 1 => (247,68) 0
diffusion (73,213) 1 => (73,214) 0
diffusion (415,22) 1 => (414,22) 0
diffusion (795,214) 1 => (796,214) 0
diffusion (631,178) 1 => (631,177) 0
diffusion (667,73) 1 => (668,73) 0
diffusion (178,202) 1 => (179,202) 0
diffusion (681,27) 1 => (681,26) 0
diffusion (796,214) 1 => (795,214) 0
diffusion (838,4) 1 => (839,4) 0
diffusion (638,60) 1 => (638,61) 0
diffusion (60,165) 1 => (60,164) 0
diffusion (273,1) 1 => (273,2) 0
diffusion (554,19) 1 => (554,20) 0
diffusion (810,215) 1 => (809,215) 0
diffusion (416,127) 1 => (415,127) 0
diffusion (212,202) 1 => (213,202) 0
diffusion (1003,170) 1 => (1003,169) 0
diffusion (280,195) 1 => (280,196) 0
diffusion (554,20) 1 => (553,20) 0
diffusion (461,81) 1 => (461,82) 0
diffusion (414,192) 1 => (414,191) 0
diffusion (125,94) 1 => (124,94) 0
diffusion (192,167) 1 => (193,167) 0
diffusion (698,227) 1 => (699,227) 0
diffusion (57,46) 1 => (58,46) 0
diffusion (595,76) 1 => (595,75) 0
diffusion (19,154) 1 => (19,153) 0
diffusion (535,146) 1 => (534,146) 0
diffusion (920,229) 1 => (920,228) 0
diffusion (179,124) 1 => (179,125) 0
diffusion (681,26) 1 => (682,26) 0
diffusion (595,75) 1 => (596,75) 0
diffusion (508,91) 1 => (508,92) 0
diffusion (814,15) 1 => (814,14) 0
diffusion (839,4) 1 => (840,4) 0
diffusion (497,190) 1 => (498,190) 0
diffusion (52,14) 1 => (52,13) 0
diffusion (738,19) 1 => (739,19) 0
diffusion (1004,193) 1 => (1004,192) 0
diffusion (455,13) 1 => (456,13) 0
diffusion (171,163) 1 => (171,164) 0
diffusion (459,242) 1 => (459,241) 0
diffusion (18,50) 1 => (18,51) 0
diffusion (47,254) 1 => (46,254) 0
diffusion (481,115) 1 => (480,115) 0
diffusion (837,71) 1 => (836,71) 0
diffusion (836,71) 1 => (836,72) 0
diffusion (198,77) 1 => (199,77) 0
diffusion (840,4) 1 => (840,3) 0
diffusion (193,167) 1 => (194,167) 0
diffusion (72,157) 1 => (73,157) 0
diffusion (19,153) 1 => (19,152) 0
diffusion (209,184) 1 => (210,184) 0
diffusion (614,90) 1 => (613,90) 0
diffusion (502,169) 1 => (502,170) 0
diffusion (508,92) 1 => (508,93) 0
diffusion (730,85) 1 => (731,85) 0
diffusion (502,170) 1 => (502,169) 0
diffusion (821,137) 1 => (822,137) 0
diffusion (171,49) 1 => (171,50) 0
diffusion (670,54) 1 => (671,54) 0
diffusion (484,154) 1 => (485,154) 0
diffusion (671,54) 1 => (671,55) 0
diffusion (947,50) 1 => (947,49) 0
diffusion (492,244) 1 => (491,244) 0
diffusion (9,81) 1 => (9,80) 0
diffusion (846,234) 1 => (846,233) 0
diffusion (414,22) 1 => (414,21) 0
diffusion (179,125) 1 => (180,125) 0
diffusion (685,24) 1 => (684,24) 0
